time,open,high,low,close,"Pattern Alert",Volume
1750626000,168.028,168.028,167.964,168.002,0,78
1750626300,168.002,168.142,167.97,168.138,0,74
1750626600,168.138,168.167,168.076,168.088,0,100
1750626900,168.088,168.23,168.088,168.146,0,108
1750627200,168.146,168.202,168.049,168.188,0,197
1750627500,168.188,168.198,168.167,168.167,0,114
1750627800,168.167,168.167,168.08,168.092,0,4
1750628100,168.092,168.176,168.092,168.124,0,81
1750628400,168.124,168.139,168.066,168.106,0,357
1750628700,168.106,168.112,168.045,168.045,0,166
1750629000,168.045,168.127,168.045,168.096,0,414
1750629300,168.096,168.128,168.058,168.081,0,295
1750629600,168.081,168.387,167.935,168.256,0,2031
1750629900,168.256,168.402,168.172,168.379,0,1829
1750630200,168.379,168.393,168.232,168.266,0,1570
1750630500,168.266,168.305,168.208,168.259,0,2390
1750630800,168.259,168.259,168.184,168.237,0,1532
1750631100,168.237,168.263,168.183,168.211,0,1984
1750631400,168.211,168.223,168.171,168.181,0,2082
1750631700,168.181,168.228,168.173,168.195,0,1381
1750632000,168.195,168.249,168.183,168.241,0,1105
1750632300,168.241,168.244,168.162,168.164,0,898
1750632600,168.164,168.168,168.15,168.157,0,566
1750632900,168.157,168.178,168.14,168.15,0,504
1750633200,168.15,168.183,168.15,168.179,0,1127
1750633500,168.179,168.187,168.146,168.152,0,1386
1750633800,168.152,168.199,168.121,168.131,0,2386
1750634100,168.131,168.187,168.128,168.179,0,1893
1750634400,168.179,168.198,168.164,168.182,0,1429
1750634700,168.182,168.186,168.14,168.153,0,1189
1750635000,168.153,168.271,168.148,168.215,0,2053
1750635300,168.215,168.264,168.202,168.252,0,1400
1750635600,168.252,168.274,168.207,168.224,0,1582
1750635900,168.224,168.224,168.162,168.189,0,1479
1750636200,168.189,168.213,168.158,168.168,0,1402
1750636500,168.168,168.188,168.119,168.129,0,1657
1750636800,168.129,168.162,168.1,168.132,0,3759
1750637100,168.132,168.151,168.029,168.15,0,3164
1750637400,168.15,168.178,168.114,168.175,0,3115
